text,label_name
according sepp+ñnen technology solution network building costs lower building 3.5 networks mhz frequency,positive
costs ropax vessels 30 lower present ones,positive
program target structural cost reductions 30mn,positive
upm kymmene working closely shipping agents reduce fuel consumption gas emissions,positive
august october result taxes totalled 9.6 0.5 corresponding,positive
owned family grown recently acquisition smaller shipping companies,positive
plan estimated generate usd 6.5 cost savings annual basis,positive
pharmaceuticals orion reports taxes 70.0 corresponding,positive
sampo bank danish danske bank reports taxes 32.7,positive
taxes eur0 .9 eur0 .01,positive
taxes 5.4 3.6 earlier,positive
current raute expects increase result -- positive,positive
turnover surged eur61 .8 .6 increasing service demand especially overall growth,positive
result currently anticipates increase result positive,positive
asimilar agreement signed china mobile ltd nyse largest mobile carrier social networking service provider promoting gypsii service beijing games according news,positive
upm deliveries increased percent efficiency operations improved chief executive jussi pesonen,positive
global sports equipment maker amer sports corp brands include atomic salomon wilson saw 64 percent increase euro 65 strong cost cuts,positive
rapid expansion tallink terms passenger carriage port tallinn totaled 55 percent november percent november 2005,positive
industrial investor panostaja omx helsinki omx helsinki friday 11 july signed deal acquire entire capital oy manufacturer waste disposal equipment,positive
stora enso shares rose pct upm kymmene dragged higher rising pct real added pct 4.30,positive
loans finance strategic investments shopping center projects maturing debt,positive
stock price rose 70.0 0.9 close .65 ending day losses,positive
earnings eps amounted eur0 loss eur0,positive
earnings eps eur0 .03 loss eur0,positive
totalled 0.4 loss 0.8,positive
totalled 7.0 loss 4.0 second,positive
result including non recurring items rose loss,positive
tiimari retailer reported quarterly revenues totalling 1.3 0.3 loss,positive
earnings eps amounted eur0 .03 loss eur0 .08,positive
totalled 5.8 loss 1.7 fourth,positive
0.6 loss earlier,positive
investments operational changes enable additional working hours cost savings,positive
okmetic products based high tech expertise generates added value customers innovative product development extremely efficient production process,positive
september stationery gift retailer tiimari hel tii1v today rose eur5 .7 august driven growth demand baltics remained weak,positive
cet monday shares nordic climbed stock exchange copenhagen having lost past month,positive
example increased 5.9 ebitda increased negative 0.2,positive
mobile phone rose 25 billion euros enterprise solution dropped 39 186 euros,positive
sponda record sale 8.5 euro,positive
cencorp estimates earlier stated eur4 .3 eur5 .0 estimated positive,positive
customer satisfied basware invoice automation solution extends implementation,positive
repeats sees 18 pct,positive
separating businesses able faster expand develop retail network,positive
strategic cooperation brings customers working relationships authorities territories jarmo laasanen senior manager cramo,positive
purchase completed financing provided expand latvia broadband infrastructure develop areas including acquisitions companies,positive
terms profitability earnings best history chief executive matti,positive
government professional approach offer,positive
margarine good shape years making natural addition bunge looking leverage position central northern european markets raisio ceo matti rihko statement,positive
win targeting develop wimax products,positive
portion recorded prior patent dispute phone maker nokia,positive
electronics manufacturing elcoteq signing cooperation agreement japanese mobile phone manufacturer elcoteq tallinn says jan ceo elcoteq tallinn,positive
according rehu managing director jouko lahtinen project costs improve supply security,positive
according ceo matti karppinen frozen foods posted good result,positive
according viking line managing director nils board directors satisfied viking line performance,positive
actions improve operational efficiency adjust operations expected deliver permanent cost savings 4.5 effected half,positive
time development russia boosted opening stockmann nevsky centre st petersburg,positive
benefon wireless gps technology supply twig navigation platform gps navigation voice guidance service,positive
biohit vwr close cooperation number years biohit vwr focus suppliers,positive
combining deep expertise application service management outsourcing service offerings proved winning combination,positive
demand expected order levels remained high,positive
past decade gradually divested assets bought sports equipment makers including california based fitness products international based leading maker machines,positive
awarded contracts personal care products,positive
exports accounted 65.4 representing time record,positive
poyry energy won contract advise builders power plant lithuania second biggest city kaunas construction process,positive
construction yit november 13 won 70 euro contract construct office building local property tapiola real estate oy,positive
2006 kone received order aker yards supply 43 customised elevators genesis cruise ship scheduled completed,positive
addition fireplace exports demand lining stone exceeded level earlier continue clearly remainder,positive
kalmar awarded contract supply container,positive
major order india comptel corporation received significant long term order mediation provisioning solutions leading operator india,positive
managing director kari says sponda leasing operations developed highly favourably,positive
cash flow operations expected remain positive,positive
price kesko 10 euro 15.5 recognize gain 4.0 euro 6.2 disposal included result second,positive
olvi posted strong set figures months,positive
improved 27 2006,positive
met positive reception customers,positive
performance second half exceeded expectations,positive
ponsse projects forest machine markets improve expected previous,positive
ragutis based lithuania second largest city kaunas boosted 22.3 cent liters,positive
raisio bid buy glisten win win deal companies chairman uk snacks firm told food today 10 february,positive
stora enso owns 43 percent sek 1.5 bn value,positive
talvivaara maintains assumption turning cash flow positive end,positive
improvements demand adjustments rates cramo fleet,positive
acquisition expected improve access chrome ore resources turkey,positive
aim annual improvement ruukki construction usd 4.1 starting,positive
estimates trend demand sports equipment 2006 amer report,positive
estimated synergy benefits eur7 annually,positive
balanced broad portfolio sports presence major markets,positive
objective planned measures achieve significant savings years,positive
designed improve machines performance product quality,positive
transaction positive impact eur2 earnings ruukki recognize fourth,positive
situation able increase residential units sale st petersburg moscow particular,positive
order follow successfully installed elevators delhi metro system kone spokeswoman told thomson financial news,positive
customers chance want location mikko charge finnair internet,positive
stonesoft sees great promise future,positive
combined activities create value shareholders good employees customers,positive
trend sports leisure markets favorable months,positive
continued actively focus r&d position offering away point solutions dynamic end end solutions ervio stated,positive
16 february 2011 industrial machinery metso hel meo1v today deliver minerals processing equipment basic engineering canadian northland resources osl tse,positive
27 january 2011 solutions provider affecto hel afe1v today won eur1 .2 usd1 .6 contract state owned lithuanian social insurance sodra,positive
according pension insurance varma varma thirds revenue earnings related pension cover competitive,positive
construction lemmink+ñinen awarded road building contracts lithuanian transport administration,positive
construction yit awarded contract install heating air cooling systems head office automobile association adac munich germany,positive
flexible packaging manufacturer suominen corporation reports compared earlier,positive
forest machinery manufacturer ponsse agreed start cooperation latin america,positive
metso paper awarded contract rebuild sabah forest industries pulp mill sabah malaysia,positive
metso paper won order supply fine paper machine paper china,positive
outokumpu technology awarded grinding technology contracts,positive
rautaruukki awarded contract supply install steel superstructures bridge gothenburg sweden,positive
"municipality awarded yit contract property management municipality properties total area 140,000 sq metres",positive
shopping center opened st petersburg russia november turn cash flow department store chain stockmann russian operations positive time 2011,positive
according atria president ceo matti swedish operations significantly improved,positive
according ceo kai telanne newspapers achieved best financial result,positive
according kesko agreed city administration lease building 2006 construction star hotel hilton 120,positive
according nordic financial nordea analyst sami makes nokia portfolio competitive,positive
according paper companies acquired know capacity paper recycling turned successful strategy,positive
according nordea likely try win customers pension fund providers,positive
according ceo nordea bank estonia kraft nordea stockmann years,positive
molybdenum canada ordered grinding technology molybdenum project british columbia canada shalkiya zinc kazakhstan awarded contract grinding technology shalkiya zinc lead project kazakhstan,positive
raisio divisions recorded,positive
broker repeated buy rating based expectations current restructuring lead clear improvement performance europe,positive
loviisa plant general manager application licence standard procedure confident approval granted,positive
domestic best close dog owners,positive
basware ceo ilkka sihvo comments conjunction interim report basware succeeded second,positive
cash flow activities estimated positive,positive
says sale return uk operation profitability,positive
citigroup inc nyse announced global transaction gts awarded based pohjola bank,positive
comptel vendor dynamic operations support system oss software selected telecom partner provisioning activation solutions mobile,positive
department store improved 14,positive
august 2006 benefon extends manufacturing capability 2006 ltd,positive
national carrier finnair plc carried record 8.5 passengers 2005 increase 4.5 percent previous airline reported tuesday,positive
finnair plc carried record 8.8 passengers 2006 increase 3.5 percent previous national carrier reported tuesday,positive
consulting engineering poyry plc omx helsinki wednesday october awarded contract dibba owner engineer wastewater system dibba uae,positive
financial solutions developer basware corporation omx helsinki bas1v tuesday 23 september deliver complete invoice automation solution large engineering construction technical organization,positive
handling systems cargotec hel cgcbv today won 13 usd 16.6 contract deliver macgregor hatch covers ships ordered norwegian shipping,positive
operator elisa aker yards signed long term service deal elisa deliver necessary voice data aker yards,positive
steel maker rautaruukki ruukki july won 9.0 euro 14.1 contract supply install steel superstructures bridge project gothenburg western sweden,positive
fiskars strong portfolio international brands include fiskars iittala gerber silva buster,positive
teleste acquisition marks long established significant supplier products,positive
higher driven yesterday bullish analyst comment stora enso dagens industri dealers,positive
furthermore efficiency improvement measures initiated earlier bearing ceo jan lang,positive
global banking news 28 september tieto corporation pohjola bank cooperate,positive
able 20 russian advertising press purchase,positive
"helsingin sanomat reach 385,000 readers 40 consumers greater helsinki region",positive
helsinki afx metso upgrade upm kymmene paper machines mill coating color supply system machine process controls quality,positive
remain available markets approved marketing applications 40 countries orion added,positive
broker gave recommendation stock,positive
total orders received levels,positive
accordance strategy strengthened local presence representative office south africa october,positive
addition lehdentekijat oy start producing membership magazine money association,positive
future intends look know outside cooperate actors sector,positive
industry investment interested glaston solar energy projects,positive
leading private road service,positive
known post bank concept fidelity bank rolling 75 offices ghana post premises provide financial people,positive
kone factory located west chennai fully integrated facility gives capability address costs,positive
sysopen digia invested ibm product know building portal trading place systems successfully implemented customer solutions supported,positive
adp news oct consulting engineering poyry omx today awarded 5.2 usd 7.4 extension existing consultancy engineering contract,positive
adp news oct 31 food raisio omx raivv today jumped 16.4 usd 20.9 months 1.1,positive
adp news sep 30 security privacy software solutions developer stonesoft today won usd 1.9 1.3 order deliver stonegate network security products unnamed russian,positive
philippines inc awarded operation maintenance contract cement corporation,positive
nokia able deliver complete range deployment operations consulting integration managed result buyout,positive
fitch notes banks currently remain sound,positive
nokia controls 50 percent phone india africa strong emerging markets,positive
nordic june 2006 metso corporation wins eur50 equipment order australia 1998 2006 m2 communications ltd engineering technology metso corporation monday 26 june received eur50 equipment order australia,positive
price gain 3.1 euro 4.5 recognized incap earnings,positive
outotec second jumped 16.8 euro 23.1 4.6 euro 6.3 ago,positive
panostaja panostaja board directors decided 16 december long term incentive commitment plan members management team,positive
pioneer library system libraries municipalities arts culture higher science organizations awarded grants participate big read largest federal reading program history,positive
pretax jumped 21.9 3.1,positive
profitability ebit 13.9 compared 13.1 previous,positive
raute corporation received orders worth 12 ooo russia,positive
recovery liquid handling particularly areas outside europe primarily north america asia,positive
improved sek compared sek,positive
based awarded contract specialist agricultural forestry machinery,positive
skf april alandsbanken given buy recommendation swedish industrial skf ab sto skf price target,positive
sony ericsson nokia list best selling handsets models,positive
drinks today spokesperson olvi countries operate estonia latvia lithuania,positive
sports equipment progressed owing winter season,positive
stockmann mastercard widened scope cooperation estonia latvia,positive
tele2 affarsvarlden gave buy recommendation mobile operator tele2 ab price target crowns euro,positive
consensus forecasts earnings 0.21 euros,positive
acquisition kaupthing sverige bring significant positive non recurring addition performance,positive
acquisition immediate positive impact aspocomp financial result,positive
proposal proposed plan increases incentive key employees stay,positive
mirabela nickel awarded outokumpu technology contract grinding technology nickel project bahia state brazil,positive
broker initiated ag konecranes buy recommendations 51 42 price targets respectively,positive
buyer aims position denmark martela managing director heikki martela,positive
companies agreed long term cooperation harvesting stora enso eucalyptus southern china,positive
aims maintain trend profitability current,positive
poland profitability program launched steel frame panel plant,positive
"established base station 17,000 feet foot mount everest enable foot summit internet send videos exploits",positive
featured pioneer investment register included global 100 list world sustainable,positive
goal achieve annual savings usd 2.7 thirds realized,positive
observed current prices potential higher prices deliveries 2011,positive
acting batch plant,positive
strong global position fishing categories,positive
cash flow operations positive,positive
mill long holds established position markets,positive
aimed boosting cost efficiency,positive
original componenta àm+ñl subsidiary componenta changed àm+ñl components seen 63 growth q1 q1,positive
parties agreed options allow extensively implement later human resources management,positive
pilot project proved technology ideal purposes comments olli material handling yara,positive
planned facility estimated cost largest biodiesel plant world use palm oil certified roundtable sustainable palm oil rspo,positive
combined foreign investments creates interesting opportunities solteq,positive
logistics largest order norway diversified,positive
resulted improved figures sweden,positive
agreement geosentric provide gypsii powered hotel information visitors china including popular cities beijing shanghai,positive
vaisala expects compared recorded,positive
client symbian signed represents significant step forward goal,positive
wartsila won contract october plant installed kostroma region russia 600 km moscow russia,positive
honored recognized specialist process modeling analysis largest software vendors world,positive
position pursue novel clinical candidates going forward,positive
upm kymmene upgraded line goldman sachs,positive
consumers received packed fresh meat,positive
demand sports equipment good 2005,positive
finnair recorded percent growth asian sector carrying passengers continents,positive
additional flight linking mumbai helsinki strong traffic demand asia europe,positive
lowering prices competitors shows real estate stabilised returned balance apartments acquiring fair price eyes clients,positive
structure provides better communication faster decision making cost savings proha,positive
contract demonstrates ability apply minerals metals technologies industries oil shale processing,positive
pleased deliver basware invoice automation solution major retail,positive
tailored solutions meet technical requirements result cost effective manufacturing highest quality,positive
ve positive region,positive
21 december industrial machinery wartsila abp hel yesterday won order design liquefied natural gas lng powered platform supply vessel norwegian oil service provider offshore asa osl,positive
listed food industry hkscan controlled companies baltics improved revenues 3.5 156.9,positive
airline finnair won deal uk public sector official airline flights london japan flights manchester uk helsinki,positive
cargotec awarded significant order total hiab cranes systems,positive
cargotec kalmar received significant order department defense,positive
outotec awarded contract supply zinc gas cleaning sulphuric acid plant zinc smelter bulgaria,positive
awarded engineering contract national railway romania,positive
according report neomarkka kuitu customers interested buying products production,positive
result distribution companies start distribute addition current product offering shimano shimano fishing tackle products exclusive basis,positive
cargotec germany gmbh awarded contract bodies open procedure,positive
ceo erkki happy performance,positive
deliveries started network ready launch soon,positive
earnings higher 0.33 versus 0.27 expectations 0.28,positive
ebitda improved compared,positive
"estonian telecoms elisa customer numbers cross 400,000 tallinn oct 22 bns estonian telecommunications elisa won approximately 50,000 clients months bringing number end september",positive
exel composites long term growth prospects remain favourable,positive
fi developing cooperation advertising microsoft,positive
construction lemminkainen hel lem1s today won contract provide technical nevsky centre shopping mall opened november st petersburg russia,positive
mobile operator dna function subcontractor responsible telecommunications connections,positive
software developer basware november 30 2006 subsidiary basware inc won order provide software contract lifecycle management unnamed medical technology,positive
volumes food industry expected remain relatively good levels scandinavia atria,positive
incap aim enter actual agreement transfer sheet metal production buyer february order complete transfer march 2011,positive
mr john stands win situation controls 60 estonia forest machinery,positive
nokia elisa work bring superior mobile gaming experience elisa customers,positive
nordea sees return positive growth baltic countries 2011,positive
improved 16.7 7.7,positive
improved eur12 .8,positive
improved 4.7 3.3 2004,positive
improved 20.3 11.4,positive
outokumpu chief executive juha rantanen confidence china,positive
previously anticipated improve,positive
productional situation improved,positive
rautaruukki construction yit awarded 2.5 contract supply steel structures bridge spanning northern,positive
came compared consensus forecasts 235,positive
vat inclusive expanded 19 percent euros,positive
strong growth continued china,positive
synergy benefits start second,positive
teleste sentry 360 formed integration partnership sentry advanced 360 degree immersive camera product line teleste enterprise video management systems,positive
thanks effect wagon performance transport efficient says development manager juha vr cargo,positive
buy recommendation reiterated,positive
aim achieve 2.5 yearly savings,positive
happy paid hit ratio high,positive
makes garden tools scissors consumer goods earnings boosted 6.9 income received 16.7 pct shareholding engineering wartsila,positive
anticipates turnover surpass previous,positive
eps improved eur0 .38 eur0,positive
expansion aims attract customers abroad,positive
federal transport communication mexico awarded poyry partner consulting contract connection railway,positive
financial impact estimated annual improvement eur2 .0 division results fiscal,positive
financial impact estimated 1.5 meur annual improvement division result starting fiscal,positive
anticipates gain eur42 tax expenses,positive
launch plant june went producing advanced fuel couple weeks,positive
parties agreed distribution license agreements end june,positive
operations achieve yearly savings second current financial,positive
sale result gain 60 second oriola kd supports strategy focus pharmaceutical wholesale retail operations,positive
stock machines small orders bring work,positive
order awarded outokumpu technology shalkiya zinc kazakhstan shalkiya zinc lead project kazakhstan,positive
companies able positions,positive
acquisition supports strategy close customers world offering equipment related,positive
turun based awarded contract lemminkainen oy electrical installation work,positive
world biggest magazine paper maker program improve efficiency include closing competitive mills cover operations resulting annual savings us$ 240,positive
significant changes resulted significant 24 32 reduction estimated risk,positive
uponor improved performance decrease residential construction,positive
cable network operator hot telecom chosen teleste international technology exclusive provider equipment israel according teleste today,positive
marubeni marubeni corporation tse established core marubeni japan leading general trading houses,positive
implementing software aims improve operations application areas qpr software stated,positive
fiskars world scissors brand tm recently won learning magazine 2011 choice award,positive
believes soy good chance uk,positive
kai tulonen chief technology officer sysopen digia says corporate inside sysopen digia extensively fall satisfied results,positive
lemminkainen completed supermarket contract,positive
qpr support date text milestone based values improve support managing projects performance process related content,positive
carriers handset makers spin positive event raise interest higher end phones data plans,positive
pearl plaza llc joint venture srv shanghai industrial investment holdings co ltd concluded investment decision construction phase shopping center saint petersburg russia,positive
technopolis st petersburg government signed cooperation memorandum october 2005 set techno park neudorf production zone village st petersburg,positive
tekla structures bim building information modeling software developed according long term plan improved user experience process functionality,positive
teliasonera leading telecommunications nordic baltic regions,positive
report provides comprehensive insight including structure operations executive key competitors,positive
supplier opportunity key invoices receive orders send order create electronic,positive
second successful effort financial investor,positive
awarded contract affecto lietuva financial systems software package,positive
nordea moving headquarters beginning era,positive
happy outcome hearing,positive
installation line important strategy region central eastern europe director ruukki slovakia,positive
allows young forward life,positive
decision meego stronger continued,positive
november textile clothing marimekko hel mmo1v announced friday opening concept store cooperation japanese sector player look inc tyo,positive
production line completed contract production treatments,positive
elcoteq elcoteq se leading electronics manufacturing ems communications technology field,positive
nokia nokia pioneer mobile telecommunications world leading maker mobile devices,positive
geosentric developer provider solutions products technologies location based preliminary agreed 6mn short term funding leading investor,positive
raisio diagnostics launching dna based quick tests ensure safety food,positive
altia jumped 47 6.6,positive
altimo teliasonera yesterday usmanov welcome join,positive
atria leading scandinavian meat products,positive
atria launch campaign september promote brand moscow,positive
bg bulgaria leading internet,positive
certain shareholders agreed vote favor bond issue,positive
demand hit signs improvement seen,positive
employees better prepared answer calls detailed information answer phone,positive
automation solutions developer cencorp corporation omx helsinki cnc1v friday 27 june completed employee negotiations reorganisation operations,positive
engineering technology metso 27 completed acquisition paper machinery technology japanese engineering mitsubishi heavy industries undisclosed sum,positive
furthermore fully driven cranes environmentally friendly,positive
grapevine city officials september approved 35 tax grants expansion,positive
improvement service follows recent expansion finnlines service antwerp helsinki hull helsinki st petersburg,positive
sweden advanced fully integrated pulp paperboard mills world,positive
homeware area fiskars provides leading branded products home interior design,positive
solid credit compared bank,positive
williams 23 points impressive rich adding 18 16 points blue week,positive
enhance growth,positive
200 volunteers fiskars garden tool home depot nyse city baltimore working right create garden single day,positive
nasdaq listed yahoo inc introduced service enables favorite internet content mobile phones,positive
nordea bank sto nda sampo bank helped real estate investment sponda hel sda1v place .4 domestic bond friday,positive
material handling located leading western australia supplies provides service,positive
attractive factor tablets media companies provide way making money,positive
uponor promising future products cooling system,positive
strong brands esl shipping leipurin telko kaukomarkkinat aim leaders sectors,positive
overall 50 percent respondents confident security banking online,positive
poyry recognized world leading global forestry industry,positive
approved initially patients intensive care,positive
ramirent leading machinery equipment rentals construction industry,positive
ramirent leading construction machinery rental annual 134 nationwide outlets employees,positive
russia container shipping fesco logistics nurminen logistics started pilot project offering clients direct transportation service asia pacific countries fesco statement,positive
shareholders rakvere decided favor buyout minority shares mid july,positive
technopolis europe leading operator technoparks,positive
strength apetit brand,positive
competition received great employees goes,positive
effect savings noticeable beginning,positive
price clearly improved price gone,positive
shopping center prime location right metro station,positive
solutions networks russian 37 different cities russia,positive
training modules aim strengthening public accounting communal project management,positive
transaction able participate developing industry,positive
include camera voice control looks optical mouse instead -- upgrade click happy s60 needed forever,positive
upm kymmene world leading printing paper producers production 15 countries network covering 170 companies,positive
warmly welcome satama states jussi chairman board,positive
ruukki experience logistics construction competence project management best terms steel frame production installation says stefan general manager construction srl ruukki customer,positive
warmly welcome michael outotec,positive
acquisition sampo bank makes strategic sense db says director fitch ratings financial institutions,positive
chf great product,positive
intel atom processor success marketplace launch years ago director global programs intel corp ultra mobility,positive
significant experience smartphone functionality development mobile internet user experience,positive
light variety atria brand available consumers,positive
interests sector clearly way,positive
construction yit corporation planning build 200 high quality holiday homes near ski spa,positive
press conference lattelecom board chairman nils explained blackstone chosen experience sector financial strength,positive
com constantly planning ways serve customers online comprehensive basis says matti president anttila oy,positive
retailer stockmann won approval board swedish rival lindex public tender offer aim expanding companies presence russia countries stockmann monday,positive
handelsbanken local cooperative banks aktia customer time,positive
recent months capman taken significant simplify operations ceo,positive
strong assets electronic media employing increase percent,positive
general director atria eesti says investments upgrade farms surpass eek usd past years,positive
nokia continue invest future development qt benefit users commercial,positive
installed elevators double deck elevator enables efficient use building core space,positive
building design addition london says evp area director central north europe kone,positive
tekla implement software versions introduced spring 2011,positive
aim plants flexible manufacturers technologically demanding products,positive
annual thesis aimed enhance thesis quality strengthen thesis culture polytechnics,positive
advantage pricing seen significantly lower prices offered stations,positive
deal strengthens ramirent position especially industrial sector large investment projects,positive
loyal customers found bank àland index 8.0,positive
pipeline strong,positive
service intended allow people mediterranean countries reach baltic rapidly single carrier,positive
terms financing approved annual general meeting held june 30,positive
companies ready invest funds deal rostelecom rts,positive
time finnair awarded agreement uk government,positive
upm kymmene generated consecutive quarters positive free cash flow,positive
upm kymmene generated consecutive quarters positive cash flow operations,positive
upm kymmene generated consecutive quarters positive ebitda,positive
vdw combined devices productivity enabling workers use single device perform voice scanning keyboard functions,positive
choose efficient best overall value option customers bidding stage,positive
open largest facility world produce diesel fuel renewable palm oil animal fat,positive
viking line head jan told ferries equipped handle ice passengers,positive
plumbing heating systems supplier uponor corporation omx helsinki tuesday 12 august board directors management proceed wide cost reduction program,positive
booked april june orders worth compared ago,positive
aspocomp interest bearing liability standard chartered bank use rest consideration partially interest bearing improve liquidity,positive
eurochem head corporate finance alexander pleased confirmed eurochem able attract long term funds attractive rates,positive
memorandum understanding parties preparing implementing joint projects fields combined power heat generation environmental protection energy efficient technologies,positive
honored acknowledged commitment industry especially asia pacific,positive
seminar introduced modern clean technologies products financial tools programs energy environment projects potential develop clean energy vietnam,positive
good design truly work art website nokia provides colorful mobile,positive
following good development entered current good position,positive
helsinki thomson kemira growhow swung earnings improved especially fertilizer europe normally stronger,positive
lifting equipment maker kone october won order worth 15 euro deliver total custom designed elevators norwegian shipbuilder aker yards asa,positive
expects result improve previous saying positive result order intake end summer,positive
focus improving profitability streamlining operations,positive
md stockmann gruppen trend chains stronger decision making processes clear,positive
mr lee hoped neste way collaboration projects countries,positive
enhance gprs capability existing 12 idea telecom service areas add 10 service areas network,positive
marketing investments initiated efficient,positive
core solidium investment strategy value asset management current holdings,positive
developers project completed april attract 4.5 visitors annually,positive
geosolutions technology leverage benefon gps solutions providing location based search technology communities platform location relevant multimedia content powerful commercial model,positive
stock trading maps 50 day map higher 200 day map bullish,positive
partially offset 186 gain sale pulp plant portugal,positive
measures suominen corporation aims ensure competitiveness flexible packaging long term,positive
abb deutsche bank upgraded recommendation swiss swedish engineering abb ltd buy hold,positive
pleased proud performance chief executive juha rantanen statement,positive
pleased receive nomination committee request confidence says jon risfelt,positive
design team long marimekko patterns,positive
overall pleased pleased quality paper stora spokeswoman patricia tuesday,positive
pleased efforts negotiating look forward years ahead,positive
proud welcome distribution facility north region known logistics center united states gray executive director,positive
pleased working fujitsu ntt advance progress lte walter head core nokia siemens networks,positive
memorandum understanding cooperation global chemical kemira vietnam national chemicals signed,positive
bringing right kind people upgrade human resources,positive
seminar memorandum understanding co operation signed kemira vietnam national chemical corporation,positive
acquiring combine strong expertise solid local,positive
eurochem cfo facility marks important step eurochem long term financing necessary strategic projects,positive
helsinki thomson financial kone won orders saudi arabia united worth 40,positive
adp news handling systems provider cargotec hel cgcbv announced friday won orders worth 10 usd 13.2 deliver jordan ireland,positive
merrill lynch analyst morgan upgraded recommendation neutral buy,positive
outotec press release february 19 11.00 outotec won large minerals processing technology orders mirabela brasil brazil bulgaria,positive
outotec won orders worth compared earlier,positive
president ceo mika says positive signs emerging outside,positive
raute won order worth 15 supply plywood production lines mills operated russian wood products sveza,positive
satama earned data management solutions intelligence acquisition oy,positive
sysopen digia plc press release february 2006 ibm partner companies 2005,positive
brokerage 2006 seen turning point european steel base prices better pricing seen carrying second 2006,positive
concept enables commercially way manufacture high quality coated glass solar industry,positive
policy aimed making companies profitable competitive,positive
purpose action ensure cost near future,positive
location makes mall place shop consumers large residential areas wysockiego,positive
tieto offers aktia good foundation required support implementing update project says juha responsible aktia web,positive
long co operation sodra continues comments affecto area manager baltic operations,positive
lining stone good early autumn order books strong end,positive
vessel order help aspo secure long term competitiveness fleet terms technology pricing,positive
15 december german telecoms equipment maker nokia siemens networks today won contract upgrade radio network home based telecommunications elisa hel eli1v,positive
kci konecranes awarded order hot metal ladle cranes indian steel producer bhushan steel strips delivered,positive
raute precision won large glass batch plant mortar plant orders mexico,positive
vaahto pulp paper vaahto awarded order renovate swedish forest industry stora enso paperboard machine board mill,positive
combining producers create strong eu based fertilizer industry capable meeting global competition added,positive
solutions provider affecto today won frame contract valued eur2 implement phase insurance application south african mutual federal insurance limited,positive
helsinki afx kci konecranes won order hot metal ladle cranes indian steel producer bhushan steel strips ltd,positive
helsinki afx outokumpu technology unit won 28 contract upgrade anode plant,positive
hk ruokatalo accounts 50 poultry profitability good level,positive
line result improved thanks positive financial items,positive
kesko agro lietuva agricultural machinery grain member kesko boosted 42.9 percent euros vat inclusive,positive
lee man paper metso long co operation good example kraftliner machines delivered earlier,positive
london leading shares today jumped 100 points 1.7 opened,positive
metso won order worth 40 supply kraftliner board machine china lee man paper co,positive
mika secure excited proud secure recognized product,positive
ministry water tanzania awarded poyry water sanitation engineering assignment extension water supply sanitation infrastructure lake victoria northern tanzania,positive
policy aimed making companies profitable competitive,positive
turn program expected ensure salomon future competitiveness,positive
pleased fine co operation countries recent times,positive
leading metals outokumpu fourth tripled strong global demand stainless steel base metal prices proceeds sale technology unit,positive
delighted announce support intel based handheld platforms capabilities development easier faster,positive
according bosse present cooperation parties,positive
proud contribute creation world class airport facility kone innovative people flow tm solutions,positive
efore presence opens interesting development opportunities students dean electronics communications automation,positive
colleagues e7 hardware,positive
swiss surged record euros reported gain manufacturing march,positive
designed measure cloud base height visibility weather conditions makes ideal instrument applications rely reliable cloud height detection,positive
pleased bjorn wahlroos nomination,positive
qpr integrated management system fastest efficient way organizations world control human processes,positive
delighted welcome elisa board directors ceo networks,positive
representative body swedish meats approved improved offer hk ruokatalo acquire,positive
renovation biggest line orhangazi modern line europe,positive
neste oil awarded chemical industry federation innovation award nexbtl technology enables biodiesel produced vegetable oil animal fat,positive
electronics manufacturer pkc omx helsinki wednesday 31 december completed acquisition man ag cable man star trucks poland,positive
higher bit rates traffic improves end user experience mobile broadband video file sharing sending mails,positive
looking forward contribute srv success competence says,positive
combines perfect price performance management facilities,positive
provides customers industry leading elevators escalators innovative solutions maintenance modernization,positive
kemira coatings leading supplier paints northern eastern europe providing consumers branded products approx,positive
poyry good track record major transportation projects latin america,positive
basware connectivity allow companies handle purchase pay processes online internal processes efficient ceo ilkka sihvo basware corporation,positive
based material windows based computers portable devices including apple,positive
360 red fabric design set,positive
tomtom given continue sell maps competitors wins eu approval,positive
excited working maxis commercial deployment master head asia south region nokia siemens networks,positive
gives sense exposure hansen representative,positive
nokia africa competition specifically launched enable developers create locally relevant best mobile applications,positive
ferries efficient powerful vessel route head shipbuilder timo,positive
happy working rapala encourage anglers introduce sport rbff president ceo,positive
pleased welcome cramo,positive
cdli highlights companies provided comprehensive carbon disclosure project cdp information request,positive
luxembourg registered investment fund trust ii won final approval lithuania competition council acquire 29.6 percent country largest pharmaceutical producer,positive
awarded certified integration sap basware invoice automation procurement solutions 200 different erp systems,positive
commission applying fact based data driven approach providing clarity future,positive
distinctive homes central europe,positive
energy efficient data center built combining effective energy solution state art technology,positive
social plan negotiations turn program expected ensure salomon future competitiveness,positive
nokia strong track record lower end handset july touch screen offering come cheaper rival models order tap higher volume,positive
aim ensure vacon good shape capital expenditure starts pick comments vacon plc president ceo,positive
climbed 19.2 pct bln consensus figure,positive
suominen corporation estimates cost cutting program started autumn 2005 higher prices expected growth volume wet wipes operations profitable,positive
release customers north america advantage voice directed warehousing solution increase warehouse efficiency productivity gains price,positive
ostrom helped plant small story rapala lures life magazine issue featured cover,positive
oko bank signed cooperation agreement raiffeisen concerning companies investments russia,positive
paper maker stora enso friday charges participated paper price fixing united states,positive
cooper uk distributor lift equipment manufacturer konecranes won deal involves low maintenance fuel saving technologies,positive
metsaliitto book minor gain eur1 .0 transaction,positive
